2019-07-23 18:08:52.773537,iter_0_fold_2,0.69758813,0.50000000,0.00000000,0.00000000,0.00000000,     29.58
2019-07-23 18:08:53.142252,iter_0_fold_0,0.95897436,0.50980392,0.00000000,0.00000000,0.00000000,     29.95
2019-07-23 18:15:36.153988,iter_0_fold_0,0.88095238,0.51677852,0.00000000,0.00000000,0.00000000,     29.81
2019-07-23 18:15:36.258507,iter_0_fold_2,0.87848101,0.51298701,0.00000000,0.00000000,0.00000000,     29.91
2019-07-23 18:15:36.571625,iter_0_fold_1,0.78007519,0.52054795,0.00000000,0.00000000,0.00000000,     30.22
2019-07-23 18:16:45.485046,iter_0_fold_0,0.77833333,0.51020408,0.00000000,0.00000000,0.00000000,     26.06
2019-07-23 18:16:46.882463,iter_0_fold_2,0.78107607,0.50000000,0.00000000,0.00000000,0.00000000,     27.45
2019-07-23 18:16:48.194894,iter_0_fold_1,0.95833333,0.50632911,0.00000000,0.00000000,0.00000000,     28.77
2019-07-23 18:20:40.337216,iter_0_fold_2,0.85625000,0.50000000,0.00000000,0.00000000,0.00000000,     26.70
2019-07-23 18:20:41.672348,iter_0_fold_0,0.86336336,0.50684932,0.00000000,0.00000000,0.00000000,     28.05
2019-07-23 18:20:42.322637,iter_0_fold_1,0.98461538,0.50980392,0.00000000,0.00000000,0.00000000,     28.69
2019-07-23 18:21:09.031910,iter_0_fold_0,0.86186186,0.50684932,0.00000000,0.00000000,0.00000000,     26.65
2019-07-23 18:21:09.690799,iter_0_fold_2,0.85937500,0.50000000,0.00000000,0.00000000,0.00000000,     27.31
2019-07-23 18:21:10.498298,iter_0_fold_1,0.98461538,0.50980392,0.00000000,0.00000000,0.00000000,     28.12
2019-07-29 16:22:07.906144,iter_0_fold_1,0.78192641,0.61744966,0.25000000,0.85714286,0.38709677,     52.66
2019-07-29 16:22:08.773834,iter_0_fold_0,0.75325701,0.57894737,0.11764706,1.00000000,0.21052632,     53.53
2019-07-29 16:22:09.248192,iter_0_fold_2,0.85234511,0.72668810,0.45454545,0.98591549,0.62222222,     54.00
2019-07-29 16:29:28.564372,iter_0_fold_0,0.66017316,0.61073826,0.25000000,0.81818182,0.38297872,     56.27
2019-07-29 16:29:29.230407,iter_0_fold_2,0.80838816,0.54054054,0.06250000,0.90000000,0.11688312,     56.93
2019-07-29 16:29:30.448398,iter_0_fold_1,0.78192641,0.62751678,0.25000000,0.92307692,0.39344262,     58.15
2019-07-29 16:32:23.704492,iter_0_fold_1,0.76282051,0.73529412,0.50000000,0.92592593,0.64935065,     51.28
2019-07-29 16:32:24.797171,iter_0_fold_2,0.81588089,0.65100671,0.30769231,0.89795918,0.45833333,     52.37
2019-07-29 16:32:25.874136,iter_0_fold_0,0.83418871,0.57543860,0.11764706,0.94117647,0.20915033,     53.46
